hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2
22, 1751.00000, 0, 0, 0, 0
22, 1752.00000, 0, 0, 0, 0
22, 1753.00000, 0, 0, 0, 0
22, 1754.00000, 0, 0, 0, 0
22, 1755.00000, 0, 0, 0, 0
22, 1756.00000, 0, 0, 0, 0
22, 1757.00000, 0, 0, 0, 0
22, 1758.00000, 0, 0, 0, 0
22, 1759.00000, 0, 0, 0, 0
22, 1760.00000, 0, 0, 0, 0
22, 1761.00000, 0, 0, 0, 0
22, 1762.00000, 0, 0, 0, 0
22, 1763.00000, 0, 0, 0, 0
22, 1764.00000, 0, 0, 0, 0
22, 1765.00000, 0, 0, 0, 0
22, 1766.00000, 0, 0, 0, 0
22, 1767.00000, 0, 0, 0, 0
22, 1768.00000, 0, 0, 0, 0
22, 1769.00000, 0, 0, 0, 0
22, 1770.00000, 0, 0, 0, 0
22, 1771.00000, 0, 0, 0, 0
22, 1772.00000, 0, 0, 0, 0
22, 1773.00000, 0, 0, 0, 0
22, 1774.00000, 0, 0, 0, 0
22, 1775.00000, 0, 0, 0, 0
22, 1776.00000, 0, 0, 0, 0
22, 1777.00000, 0, 0, 0, 0
22, 1778.00000, 0, 0, 0, 0
22, 1779.00000, 0, 0, 0, 0
22, 1780.00000, 0, 0, 0, 0
22, 1781.00000, 0, 0, 0, 0
22, 1782.00000, 0, 0, 0, 0
22, 1783.00000, 0, 0, 0, 0
22, 1784.00000, 0, 0, 0, 0
22, 1785.00000, 0, 0, 0, 0
22, 1786.00000, 0, 0, 0, 0
22, 1787.00000, 0, 0, 0, 0
22, 1788.00000, 0, 0, 0, 0
22, 1789.00000, 0, 0, 0, 0
22, 1790.00000, 0, 0, 0, 0
22, 1791.00000, 0, 0, 0, 0
22, 1792.00000, 0, 0, 0, 0
22, 1793.00000, 0, 0, 0, 0
22, 1794.00000, 0, 0, 0, 0
22, 1795.00000, 0, 0, 0, 0
22, 1796.00000, 0, 0, 0, 0
22, 1797.00000, 0, 0, 0, 0
22, 1798.00000, 0, 0, 0, 0
22, 1799.00000, 0, 0, 0, 0
22, 1800.00000, 0, 0, 0, 0
22, 1801.00000, 0, 0, 0, 0
22, 1802.00000, 0, 0, 0, 0
22, 1803.00000, 0, 0, 0, 0
22, 1804.00000, 0, 0, 0, 0
22, 1805.00000, 0, 0, 0, 0
22, 1806.00000, 0, 0, 0, 0
22, 1807.00000, 0, 0, 0, 0
22, 1808.00000, 0, 0, 0, 0
22, 1809.00000, 0, 0, 0, 0
22, 1810.00000, 0, 0, 0, 0
22, 1811.00000, 0, 0, 0, 0
22, 1812.00000, 0, 0, 0, 0
22, 1813.00000, 0, 0, 0, 0
22, 1814.00000, 0, 0, 0, 0
22, 1815.00000, 0, 0, 0, 0
22, 1816.00000, 0, 0, 0, 0
22, 1817.00000, 0, 0, 0, 0
22, 1818.00000, 0, 0, 0, 0
22, 1819.00000, 0, 0, 0, 0
22, 1820.00000, 0, 0, 0, 0
22, 1821.00000, 0, 0, 0, 0
22, 1822.00000, 0, 0, 0, 0
22, 1823.00000, 0, 0, 0, 0
22, 1824.00000, 0, 0, 0, 0
22, 1825.00000, 0, 0, 0, 0
22, 1826.00000, 0, 0, 0, 0
22, 1827.00000, 0, 0, 0, 0
22, 1828.00000, 0, 0, 0, 0
22, 1829.00000, 0, 0, 0, 0
22, 1830.00000, 0, 0, 0, 0
22, 1831.00000, 0, 0, 0, 0
22, 1832.00000, 0, 0, 0, 0
22, 1833.00000, 0, 0, 0, 0
22, 1834.00000, 0, 0, 0, 0
22, 1835.00000, 0, 0, 0, 0
22, 1836.00000, 0, 0, 0, 0
22, 1837.00000, 0, 0, 0, 0
22, 1838.00000, 0, 0, 0, 0
22, 1839.00000, 0, 0, 0, 0
22, 1840.00000, 0, 0, 0, 0
22, 1841.00000, 0, 0, 0, 0
22, 1842.00000, 0, 0, 0, 0
22, 1843.00000, 0, 0, 0, 0
22, 1844.00000, 0, 0, 0, 0
22, 1845.00000, 0, 0, 0, 0
22, 1846.00000, 0, 0, 0, 0
22, 1847.00000, 0, 0, 0, 0
22, 1848.00000, 0, 0, 0, 0
22, 1849.00000, 0, 0, 0, 0
22, 1850.00000, 0, 0, 0, 0
22, 1851.00000, 0, 0, 0, 0
22, 1852.00000, 0, 0, 0, 0
22, 1853.00000, 0, 0, 0, 0
22, 1854.00000, 0, 0, 0, 0
22, 1855.00000, 0, 0, 0, 0
22, 1856.00000, 0, 0, 0, 0
22, 1857.00000, 0, 0, 0, 0
22, 1858.00000, 0, 0, 0, 0
22, 1859.00000, 0, 0, 0, 0
22, 1860.00000, 0, 0, 0, 0
22, 1861.00000, 0, 0, 0, 0
22, 1862.00000, 0, 0, 0, 0
22, 1863.00000, 0, 0, 0, 0
22, 1864.00000, 0, 0, 0, 0
22, 1865.00000, 0, 0, 0, 0
22, 1866.00000, 0, 0, 0, 0
22, 1867.00000, 0, 0, 0, 0
22, 1868.00000, 0, 0, 0, 0
22, 1869.00000, 0, 0, 0, 0
22, 1870.00000, 0, 0, 0, 0
22, 1871.00000, 0, 0, 0, 0
22, 1872.00000, 0, 0, 0, 0
22, 1873.00000, 0, 0, 0, 0
22, 1874.00000, 0, 0, 0, 0
22, 1875.00000, 0, 0, 0, 0
22, 1876.00000, 0, 0, 0, 0
22, 1877.00000, 0, 0, 0, 0
22, 1878.00000, 0, 0, 0, 0
22, 1879.00000, 0, 0, 0, 0
22, 1880.00000, 0, 0, 0, 0
22, 1881.00000, 0, 0, 0, 0
22, 1882.00000, 0, 0, 0, 0
22, 1883.00000, 0, 0, 0, 0
22, 1884.00000, 0, 0, 0, 0
22, 1885.00000, 0, 0, 0, 0
22, 1886.00000, 0, 0, 0, 0
22, 1887.00000, 0, 0, 0, 0
22, 1888.00000, 0, 0, 0, 0
22, 1889.00000, 0, 0, 0, 0
22, 1890.00000, 0, 0, 0, 0
22, 1891.00000, 0, 0, 0, 0
22, 1892.00000, 0, 0, 0, 0
22, 1893.00000, 0, 0, 0, 0
22, 1894.00000, 0, 0, 0, 0
22, 1895.00000, 0, 0, 0, 0
22, 1896.00000, 0, 0, 0, 0
22, 1897.00000, 0, 0, 0, 0
22, 1898.00000, 0, 0, 0, 0
22, 1899.00000, 0, 0, 0, 0
22, 1900.00000, 0, 0, 0, 0
22, 1901.00000, 0, 0, 0, 0
22, 1902.00000, 0, 0, 0, 0
22, 1903.00000, 0, 0, 0, 0
22, 1904.00000, 0, 0, 0, 0
22, 1905.00000, 0, 0, 0, 0
22, 1906.00000, 0, 0, 0, 0
22, 1907.00000, 0, 0, 0, 0
22, 1908.00000, 0, 0, 0, 0
22, 1909.00000, 0, 0, 0, 0
22, 1910.00000, 0, 0, 0, 0
22, 1911.00000, 0, 0, 0, 0
22, 1912.00000, 0, 0, 0, 0
22, 1913.00000, 0, 0, 0, 0
22, 1914.00000, 0, 0, 0, 0
22, 1915.00000, 0, 0, 0, 0
22, 1916.00000, 0, 0, 0, 0
22, 1917.00000, 0, 0, 0, 0
22, 1918.00000, 0, 0, 0, 0
22, 1919.00000, 0, 0, 0, 0
22, 1920.00000, 0, 0, 0, 0
22, 1921.00000, 0, 0, 0, 0
22, 1922.00000, 0, 0, 0, 0
22, 1923.00000, 0, 0, 0, 0
22, 1924.00000, 0, 0, 0, 0
22, 1925.00000, 0, 0, 0, 0
22, 1926.00000, 0, 0, 0, 0
22, 1927.00000, 0, 0, 0, 0
22, 1928.00000, 0, 0, 0, 0
22, 1929.00000, 0, 0, 0, 0
22, 1930.00000, 0, 0, 0, 0
22, 1931.00000, 0, 0, 0, 0
22, 1932.00000, 0, 0, 0, 0
22, 1933.00000, 0, 0, 0, 0
22, 1934.00000, 0, 0, 0, 0
22, 1935.00000, 0, 0, 0, 0
22, 1936.00000, 0, 0, 0, 0
22, 1937.00000, 0, 0, 0, 0
22, 1938.00000, 0, 0, 0, 0
22, 1939.00000, 0, 0, 0, 0
22, 1940.00000, 0, 0, 0, 0
22, 1941.00000, 0, 0, 0, 0
22, 1942.00000, 0, 0, 0, 0
22, 1943.00000, 0, 0, 0, 0
22, 1944.00000, 0, 0, 0, 0
22, 1945.00000, 0, 0, 0, 0
22, 1946.00000, 0, 0, 0, 0
22, 1947.00000, 0, 0, 0, 0
22, 1948.00000, 0, 0, 0, 0
22, 1949.00000, 0, 0, 0, 0
22, 1950.00000, 0, 0, 0, 0
22, 1951.00000, 0, 0, 0, 0
22, 1952.00000, 0, 0, 0, 0
22, 1953.00000, 0, 0, 0, 0
22, 1954.00000, 0, 0, 0, 0
22, 1955.00000, 0, 0, 0, 0
22, 1956.00000, 0, 0, 0, 0
22, 1957.00000, 0, 0, 0, 0
22, 1958.00000, 0, 0, 0, 0
22, 1959.00000, 0, 0, 0, 0
22, 1960.00000, 0, 0, 0, 0
22, 1961.00000, 0, 0, 0, 0
22, 1962.00000, 0, 0, 0, 0
22, 1963.00000, 0, 0, 0, 0
22, 1964.00000, 0, 0, 0, 0
22, 1965.00000, 0, 0, 0, 0
22, 1966.00000, 0, 0, 0, 0
22, 1967.00000, 0, 0, 0, 0
22, 1968.00000, 0, 0, 0, 0
22, 1969.00000, 0, 0, 0, 0
22, 1970.00000, 0, 0, 0, 0
22, 1971.00000, 0, 0, 0, 0
22, 1972.00000, 0, 0, 0, 0
22, 1973.00000, 0, 0, 0, 0
22, 1974.00000, 0, 0, 0, 0
22, 1975.00000, 0, 0, 0, 0
22, 1976.00000, 0, 0, 0, 0
22, 1977.00000, 0, 0, 0, 0
22, 1978.00000, 0, 0, 0, 0
22, 1979.00000, 0, 0, 0, 0
22, 1980.00000, 0, 0, 0, 0
22, 1981.00000, 0, 0, 0, 0
22, 1982.00000, 0, 0, 0, 0
22, 1983.00000, 0, 0, 0, 0
22, 1984.00000, 0, 0, 0, 0
22, 1985.00000, 0, 0, 0, 0
22, 1986.00000, 0, 0, 0, 0
22, 1987.00000, 0, 0, 0, 0
22, 1988.00000, 0, 0, 0, 0
22, 1989.00000, 0, 0, 0, 0
22, 1990.00000, 0, 0, 0, 0
22, 1991.00000, 0, 0, 0, 0
22, 1992.00000, 0, 0, 0, 0
22, 1993.00000, 0, 0, 0, 0
22, 1994.00000, 0, 0, 0, 0
22, 1995.00000, 0, 0, 0, 0
22, 1996.00000, 0, 0, 0, 0
22, 1997.00000, 0, 0, 0, 0
22, 1998.00000, 0, 0, 0, 0
22, 1999.00000, 0, 0, 0, 0
22, 2000.00000, 0, 0, 0, 0
22, 2001.00000, 0, 0, 0, 0
22, 2002.00000, 0, 0, 0, 0
22, 2003.00000, 0, 0, 0, 0
22, 2004.00000, 0, 0, 0, 0
22, 2005.00000, 0, 0, 0, 0
22, 2006.00000, 0, 0, 0, 0
22, 2007.00000, 0, 0, 0, 0
22, 2008.00000, 0, 0, 0, 0
22, 2009.00000, 0, 0, 0, 0
22, 2010.00000, 0, 0, 0, 0
22, 2011.00000, 0, 0, 0, 0
22, 2012.00000, 0, 0, 0, 0
22, 2013.00000, 0, 0, 0, 0
22, 2014.00000, 0, 0, 0, 0
22, 2015.00000, 0, 0, 0, 0
22, 2016.00000, 0, 0, 0, 0
22, 2017.00000, 0, 0, 0, 0
22, 2018.00000, 0, 0, 0, 0
22, 2019.00000, 0, 0, 0, 0
22, 2020.00000, 0, 0, 0, 0
22, 2021.00000, 0, 0, 0, 0
22, 2022.00000, 0, 0, 0, 0
22, 2023.00000, 0, 0, 0, 0
22, 2024.00000, 0, 0, 0, 0
22, 2025.00000, 0, 0, 0, 0
22, 2026.00000, 0, 0, 0, 0
22, 2027.00000, 0, 0, 0, 0
22, 2028.00000, 0, 0, 0, 0
22, 2029.00000, 0, 0, 0, 0
22, 2030.00000, 0, 0, 0, 0
22, 2031.00000, 0, 0, 0, 0
22, 2032.00000, 0, 0, 0, 0
22, 2033.00000, 0, 0, 0, 0
22, 2034.00000, 0, 0, 0, 0
22, 2035.00000, 0, 0, 0, 0
22, 2036.00000, 0, 0, 0, 0
22, 2037.00000, 0, 0, 0, 0
22, 2038.00000, 0, 0, 0, 0
22, 2039.00000, 0, 0, 0, 0
22, 2040.00000, 0, 0, 0, 0
22, 2041.00000, 0, 0, 0, 0
22, 2042.00000, 0, 0, 0, 0
22, 2043.00000, 0, 0, 0, 0
22, 2044.00000, 0, 0, 0, 0
22, 2045.00000, 0, 0, 0, 0
22, 2046.00000, 0, 0, 0, 0
22, 2047.00000, 0, 0, 0, 0
22, 2048.00000, 0, 0, 0, 0
22, 2049.00000, 0, 0, 0, 0
22, 2050.00000, 0, 0, 0, 0
22, 2051.00000, 0, 0, 0, 0
22, 2052.00000, 0, 0, 0, 0
22, 2053.00000, 0, 0, 0, 0
22, 2054.00000, 0, 0, 0, 0
22, 2055.00000, 0, 0, 0, 0
22, 2056.00000, 0, 0, 0, 0
22, 2057.00000, 0, 0, 0, 0
22, 2058.00000, 0, 0, 0, 0
22, 2059.00000, 0, 0, 0, 0
22, 2060.00000, 0, 0, 0, 0
22, 2061.00000, 0, 0, 0, 0
22, 2062.00000, 0, 0, 0, 0
22, 2063.00000, 0, 0, 0, 0
22, 2064.00000, 0, 0, 0, 0
22, 2065.00000, 0, 0, 0, 0
22, 2066.00000, 0, 0, 0, 0
22, 2067.00000, 0, 0, 0, 0
22, 2068.00000, 0, 0, 0, 0
22, 2069.00000, 0, 0, 0, 0
22, 2070.00000, 0, 0, 0, 0
22, 2071.00000, 0, 0, 0, 0
22, 2072.00000, 0, 0, 0, 0
22, 2073.00000, 0, 0, 0, 0
22, 2074.00000, 0, 0, 0, 0
22, 2075.00000, 0, 0, 0, 0
22, 2076.00000, 0, 0, 0, 0
22, 2077.00000, 0, 0, 0, 0
22, 2078.00000, 0, 0, 0, 0
22, 2079.00000, 0, 0, 0, 0
22, 2080.00000, 0, 0, 0, 0
22, 2081.00000, 0, 0, 0, 0
22, 2082.00000, 0, 0, 0, 0
22, 2083.00000, 0, 0, 0, 0
22, 2084.00000, 0, 0, 0, 0
22, 2085.00000, 0, 0, 0, 0
22, 2086.00000, 0, 0, 0, 0
22, 2087.00000, 0, 0, 0, 0
22, 2088.00000, 0, 0, 0, 0
22, 2089.00000, 0, 0, 0, 0
22, 2090.00000, 0, 0, 0, 0
22, 2091.00000, 0, 0, 0, 0
22, 2092.00000, 0, 0, 0, 0
22, 2093.00000, 0, 0, 0, 0
22, 2094.00000, 0, 0, 0, 0
22, 2095.00000, 0, 0, 0, 0
22, 2096.00000, 0, 0, 0, 0
22, 2097.00000, 0, 0, 0, 0
22, 2098.00000, 0, 0, 0, 0
22, 2099.00000, 0, 0, 0, 0
22, 2100.00000, 0, 0, 0, 0
22, 2101.00000, 0, 0, 0, 0
22, 2102.00000, 0, 0, 0, 0
22, 2103.00000, 0, 0, 0, 0
22, 2104.00000, 0, 0, 0, 0
22, 2105.00000, 0, 0, 0, 0
22, 2106.00000, 0, 0, 0, 0
22, 2107.00000, 0, 0, 0, 0
22, 2108.00000, 0, 0, 0, 0
22, 2109.00000, 0, 0, 0, 0
22, 2110.00000, 0, 0, 0, 0
22, 2111.00000, 0, 0, 0, 0
22, 2112.00000, 0, 0, 0, 0
22, 2113.00000, 0, 0, 0, 0
22, 2114.00000, 0, 0, 0, 0
22, 2115.00000, 0, 0, 0, 0
22, 2116.00000, 0, 0, 0, 0
22, 2117.00000, 0, 0, 0, 0
22, 2118.00000, 0, 0, 0, 0
22, 2119.00000, 0, 0, 0, 0
22, 2120.00000, 0, 0, 0, 0
22, 2121.00000, 0, 0, 0, 0
22, 2122.00000, 0, 0, 0, 0
22, 2123.00000, 0, 0, 0, 0
22, 2124.00000, 0, 0, 0, 0
22, 2125.00000, 0, 0, 0, 0
22, 2126.00000, 0, 0, 0, 0
22, 2127.00000, 0, 0, 0, 0
22, 2128.00000, 0, 0, 0, 0
22, 2129.00000, 0, 0, 0, 0
22, 2130.00000, 0, 0, 0, 0
22, 2131.00000, 0, 0, 0, 0
22, 2132.00000, 0, 0, 0, 0
22, 2133.00000, 0, 0, 0, 0
22, 2134.00000, 0, 0, 0, 0
22, 2135.00000, 0, 0, 0, 0
22, 2136.00000, 0, 0, 0, 0
22, 2137.00000, 0, 0, 0, 0
22, 2138.00000, 0, 0, 0, 0
22, 2139.00000, 0, 0, 0, 0
22, 2140.00000, 0, 0, 0, 0
22, 2141.00000, 0, 0, 0, 0
22, 2142.00000, 0, 0, 0, 0
22, 2143.00000, 0, 0, 0, 0
22, 2144.00000, 0, 0, 0, 0
22, 2145.00000, 0, 0, 0, 0
22, 2146.00000, 0, 0, 0, 0
22, 2147.00000, 0, 0, 0, 0
22, 2148.00000, 0, 0, 0, 0
22, 2149.00000, 0, 0, 0, 0
22, 2150.00000, 0, 0, 0, 0
22, 2151.00000, 0, 0, 0, 0
22, 2152.00000, 0, 0, 0, 0
22, 2153.00000, 0, 0, 0, 0
22, 2154.00000, 0, 0, 0, 0
22, 2155.00000, 0, 0, 0, 0
22, 2156.00000, 0, 0, 0, 0
22, 2157.00000, 0, 0, 0, 0
22, 2158.00000, 0, 0, 0, 0
22, 2159.00000, 0, 0, 0, 0
22, 2160.00000, 0, 0, 0, 0
22, 2161.00000, 0, 0, 0, 0
22, 2162.00000, 0, 0, 0, 0
22, 2163.00000, 0, 0, 0, 0
22, 2164.00000, 0, 0, 0, 0
22, 2165.00000, 0, 0, 0, 0
22, 2166.00000, 0, 0, 0, 0
22, 2167.00000, 0, 0, 0, 0
22, 2168.00000, 0, 0, 0, 0
22, 2169.00000, 0, 0, 0, 0
22, 2170.00000, 0, 0, 0, 0
22, 2171.00000, 0, 0, 0, 0
22, 2172.00000, 0, 0, 0, 0
22, 2173.00000, 0, 0, 0, 0
22, 2174.00000, 0, 0, 0, 0
22, 2175.00000, 0, 0, 0, 0
22, 2176.00000, 0, 0, 0, 0
22, 2177.00000, 0, 0, 0, 0
22, 2178.00000, 0, 0, 0, 0
22, 2179.00000, 0, 0, 0, 0
22, 2180.00000, 0, 0, 0, 0
22, 2181.00000, 0, 0, 0, 0
22, 2182.00000, 0, 0, 0, 0
22, 2183.00000, 0, 0, 0, 0
22, 2184.00000, 0, 0, 0, 0
22, 2185.00000, 0, 0, 0, 0
22, 2186.00000, 0, 0, 0, 0
22, 2187.00000, 0, 0, 0, 0
22, 2188.00000, 0, 0, 0, 0
22, 2189.00000, 0, 0, 0, 0
22, 2190.00000, 0, 0, 0, 0
22, 2191.00000, 0, 0, 0, 0
22, 2192.00000, 0, 0, 0, 0
22, 2193.00000, 0, 0, 0, 0
22, 2194.00000, 0, 0, 0, 0
22, 2195.00000, 0, 0, 0, 0
22, 2196.00000, 0, 0, 0, 0
22, 2197.00000, 0, 0, 0, 0
22, 2198.00000, 0, 0, 0, 0
22, 2199.00000, 0, 0, 0, 0
22, 2200.00000, 0, 0, 0, 0
22, 2201.00000, 0, 0, 0, 0
22, 2202.00000, 0, 0, 0, 0
22, 2203.00000, 0, 0, 0, 0
22, 2204.00000, 0, 0, 0, 0
22, 2205.00000, 0, 0, 0, 0
22, 2206.00000, 0, 0, 0, 0
22, 2207.00000, 0, 0, 0, 0
22, 2208.00000, 0, 0, 0, 0
22, 2209.00000, 0, 0, 0, 0
22, 2210.00000, 0, 0, 0, 0
22, 2211.00000, 0, 0, 0, 0
22, 2212.00000, 0, 0, 0, 0
22, 2213.00000, 0, 0, 0, 0
22, 2214.00000, 0, 0, 0, 0
22, 2215.00000, 0, 0, 0, 0
22, 2216.00000, 0, 0, 0, 0
22, 2217.00000, 0, 0, 0, 0
22, 2218.00000, 0, 0, 0, 0
22, 2219.00000, 0, 0, 0, 0
22, 2220.00000, 0, 0, 0, 0
22, 2221.00000, 0, 0, 0, 0
22, 2222.00000, 0, 0, 0, 0
22, 2223.00000, 0, 0, 0, 0
22, 2224.00000, 0, 0, 0, 0
22, 2225.00000, 0, 0, 0, 0
22, 2226.00000, 0, 0, 0, 0
22, 2227.00000, 0, 0, 0, 0
22, 2228.00000, 0, 0, 0, 0
22, 2229.00000, 0, 0, 0, 0
22, 2230.00000, 0, 0, 0, 0
22, 2231.00000, 0, 0, 0, 0
22, 2232.00000, 0, 0, 0, 0
22, 2233.00000, 0, 0, 0, 0
22, 2234.00000, 0, 0, 0, 0
22, 2235.00000, 0, 0, 0, 0
22, 2236.00000, 0, 0, 0, 0
22, 2237.00000, 0, 0, 0, 0
22, 2238.00000, 0, 0, 0, 0
22, 2239.00000, 0, 0, 0, 0
22, 2240.00000, 0, 0, 0, 0
22, 2241.00000, 0, 0, 0, 0
22, 2242.00000, 0, 0, 0, 0
22, 2243.00000, 0, 0, 0, 0
22, 2244.00000, 0, 0, 0, 0
22, 2245.00000, 0, 0, 0, 0
22, 2246.00000, 0, 0, 0, 0
22, 2247.00000, 0, 0, 0, 0
22, 2248.00000, 0, 0, 0, 0
22, 2249.00000, 0, 0, 0, 0
22, 2250.00000, 0, 0, 0, 0
22, 2251.00000, 0, 0, 0, 0
22, 2252.00000, 0, 0, 0, 0
22, 2253.00000, 0, 0, 0, 0
22, 2254.00000, 0, 0, 0, 0
22, 2255.00000, 0, 0, 0, 0
22, 2256.00000, 0, 0, 0, 0
22, 2257.00000, 0, 0, 0, 0
22, 2258.00000, 0, 0, 0, 0
22, 2259.00000, 0, 0, 0, 0
22, 2260.00000, 0, 0, 0, 0
22, 2261.00000, 0, 0, 0, 0
22, 2262.00000, 0, 0, 0, 0
22, 2263.00000, 0, 0, 0, 0
22, 2264.00000, 0, 0, 0, 0
22, 2265.00000, 0, 0, 0, 0
22, 2266.00000, 0, 0, 0, 0
22, 2267.00000, 0, 0, 0, 0
22, 2268.00000, 0, 0, 0, 0
22, 2269.00000, 0, 0, 0, 0
22, 2270.00000, 0, 0, 0, 0
22, 2271.00000, 0, 0, 0, 0
22, 2272.00000, 0, 0, 0, 0
22, 2273.00000, 0, 0, 0, 0
22, 2274.00000, 0, 0, 0, 0
22, 2275.00000, 0, 0, 0, 0
22, 2276.00000, 0, 0, 0, 0
22, 2277.00000, 0, 0, 0, 0
22, 2278.00000, 0, 0, 0, 0
22, 2279.00000, 0, 0, 0, 0
22, 2280.00000, 0, 0, 0, 0
22, 2281.00000, 0, 0, 0, 0
22, 2282.00000, 0, 0, 0, 0
22, 2283.00000, 0, 0, 0, 0
22, 2284.00000, 0, 0, 0, 0
22, 2285.00000, 0, 0, 0, 0
22, 2286.00000, 0, 0, 0, 0
22, 2287.00000, 0, 0, 0, 0
22, 2288.00000, 0, 0, 0, 0
22, 2289.00000, 0, 0, 0, 0
22, 2290.00000, 0, 0, 0, 0
22, 2291.00000, 0, 0, 0, 0
22, 2292.00000, 0, 0, 0, 0
22, 2293.00000, 0, 0, 0, 0
22, 2294.00000, 0, 0, 0, 0
22, 2295.00000, 0, 0, 0, 0
22, 2296.00000, 0, 0, 0, 0
22, 2297.00000, 0, 0, 0, 0
22, 2298.00000, 0, 0, 0, 0
22, 2299.00000, 0, 0, 0, 0
22, 2300.00000, 0, 0, 0, 0
22, 2301.00000, 0, 0, 0, 0
22, 2302.00000, 0, 0, 0, 0
22, 2303.00000, 0, 0, 0, 0
22, 2304.00000, 0, 0, 0, 0
22, 2305.00000, 0, 0, 0, 0
22, 2306.00000, 0, 0, 0, 0
22, 2307.00000, 0, 0, 0, 0
22, 2308.00000, 0, 0, 0, 0
22, 2309.00000, 0, 0, 0, 0
22, 2310.00000, 0, 0, 0, 0
22, 2311.00000, 0, 0, 0, 0
22, 2312.00000, 0, 0, 0, 0
22, 2313.00000, 0, 0, 0, 0
22, 2314.00000, 0, 0, 0, 0
22, 2315.00000, 0, 0, 0, 0
22, 2316.00000, 0, 0, 0, 0
22, 2317.00000, 0, 0, 0, 0
22, 2318.00000, 0, 0, 0, 0
22, 2319.00000, 0, 0, 0, 0
22, 2320.00000, 0, 0, 0, 0
22, 2321.00000, 0, 0, 0, 0
22, 2322.00000, 0, 0, 0, 0
22, 2323.00000, 0, 0, 0, 0
22, 2324.00000, 0, 0, 0, 0
22, 2325.00000, 0, 0, 0, 0
22, 2326.00000, 0, 0, 0, 0
22, 2327.00000, 0, 0, 0, 0
22, 2328.00000, 0, 0, 0, 0
22, 2329.00000, 0, 0, 0, 0
22, 2330.00000, 0, 0, 0, 0
22, 2331.00000, 0, 0, 0, 0
22, 2332.00000, 0, 0, 0, 0
22, 2333.00000, 0, 0, 0, 0
22, 2334.00000, 0, 0, 0, 0
22, 2335.00000, 0, 0, 0, 0
22, 2336.00000, 0, 0, 0, 0
22, 2337.00000, 0, 0, 0, 0
22, 2338.00000, 0, 0, 0, 0
22, 2339.00000, 0, 0, 0, 0
22, 2340.00000, 0, 0, 0, 0
22, 2341.00000, 0, 0, 0, 0
22, 2342.00000, 0, 0, 0, 0
22, 2343.00000, 0, 0, 0, 0
22, 2344.00000, 0, 0, 0, 0
22, 2345.00000, 0, 0, 0, 0
22, 2346.00000, 0, 0, 0, 0
22, 2347.00000, 0, 0, 0, 0
22, 2348.00000, 0, 0, 0, 0
22, 2349.00000, 0, 0, 0, 0
22, 2350.00000, 0, 0, 0, 0
22, 2351.00000, 0, 0, 0, 0
22, 2352.00000, 0, 0, 0, 0
22, 2353.00000, 0, 0, 0, 0
22, 2354.00000, 0, 0, 0, 0
22, 2355.00000, 0, 0, 0, 0
22, 2356.00000, 0, 0, 0, 0
22, 2357.00000, 0, 0, 0, 0
22, 2358.00000, 0, 0, 0, 0
22, 2359.00000, 0, 0, 0, 0
22, 2360.00000, 0, 0, 0, 0
22, 2361.00000, 0, 0, 0, 0
22, 2362.00000, 0, 0, 0, 0
22, 2363.00000, 0, 0, 0, 0
22, 2364.00000, 0, 0, 0, 0
22, 2365.00000, 0, 0, 0, 0
22, 2366.00000, 0, 0, 0, 0
22, 2367.00000, 0, 0, 0, 0
22, 2368.00000, 0, 0, 0, 0
22, 2369.00000, 0, 0, 0, 0
22, 2370.00000, 0, 0, 0, 0
22, 2371.00000, 0, 0, 0, 0
22, 2372.00000, 0, 0, 0, 0
22, 2373.00000, 0, 0, 0, 0
22, 2374.00000, 0, 0, 0, 0
22, 2375.00000, 0, 0, 0, 0
22, 2376.00000, 0, 0, 0, 0
22, 2377.00000, 0, 0, 0, 0
22, 2378.00000, 0, 0, 0, 0
22, 2379.00000, 0, 0, 0, 0
22, 2380.00000, 0, 0, 0, 0
22, 2381.00000, 0, 0, 0, 0
22, 2382.00000, 0, 0, 0, 0
22, 2383.00000, 0, 0, 0, 0
22, 2384.00000, 0, 0, 0, 0
22, 2385.00000, 0, 0, 0, 0
22, 2386.00000, 0, 0, 0, 0
22, 2387.00000, 0, 0, 0, 0
22, 2388.00000, 0, 0, 0, 0
22, 2389.00000, 0, 0, 0, 0
22, 2390.00000, 0, 0, 0, 0
22, 2391.00000, 0, 0, 0, 0
22, 2392.00000, 0, 0, 0, 0
22, 2393.00000, 0, 0, 0, 0
22, 2394.00000, 0, 0, 0, 0
22, 2395.00000, 0, 0, 0, 0
22, 2396.00000, 0, 0, 0, 0
22, 2397.00000, 0, 0, 0, 0
22, 2398.00000, 0, 0, 0, 0
22, 2399.00000, 0, 0, 0, 0
22, 2400.00000, 0, 0, 0, 0
22, 2401.00000, 0, 0, 0, 0
22, 2402.00000, 0, 0, 0, 0
22, 2403.00000, 0, 0, 0, 0
22, 2404.00000, 0, 0, 0, 0
22, 2405.00000, 0, 0, 0, 0
22, 2406.00000, 0, 0, 0, 0
22, 2407.00000, 0, 0, 0, 0
22, 2408.00000, 0, 0, 0, 0
22, 2409.00000, 0, 0, 0, 0
22, 2410.00000, 0, 0, 0, 0
22, 2411.00000, 0, 0, 0, 0
22, 2412.00000, 0, 0, 0, 0
22, 2413.00000, 0, 0, 0, 0
22, 2414.00000, 0, 0, 0, 0
22, 2415.00000, 0, 0, 0, 0
